ano,mes,data,regiao,uf,combustivel,preco_medio,preco_minimo,preco_maximo,variacao_mensal,inflacao,cotacao_petroleo,consumo_estimado,nivel_preco
2015,7,2015-07-01,Centro-Oeste,MS,Gasolina,4.05,3.73,4.58,-3.02,6.39,58.0,221891,Médio
2015,7,2015-07-01,Sudeste,SP,Gasolina,4.67,4.3,5.28,-4.43,8.83,91.09,22289,Crítico
2015,7,2015-07-01,Sudeste,SP,Etanol,6.42,5.91,7.26,-1.2,6.83,86.41,239696,Crítico
2015,7,2015-07-01,Sudeste,SP,GNV,4.05,3.73,4.58,0.7,4.21,69.55,51849,Médio
2015,7,2015-07-01,Sudeste,RJ,Gasolina,6.83,6.28,7.72,3.44,10.95,98.26,118766,Médio
2015,7,2015-07-01,Sudeste,RJ,Etanol,6.22,5.72,7.02,2.99,6.06,86.8,141271,Alto
2015,7,2015-07-01,Sudeste,RJ,Diesel,3.84,3.53,4.34,2.25,2.25,70.59,103750,Crítico
2015,7,2015-07-01,Sudeste,RJ,GLP,3.07,2.82,3.46,0.06,8.06,105.78,33874,Baixo
2015,7,2015-07-01,Sudeste,MG,Diesel,7.46,6.86,8.43,-2.34,9.57,70.15,77062,Baixo
2015,7,2015-07-01,Sudeste,MG,Etanol,5.92,5.45,6.69,5.18,3.57,76.5,174141,Médio
2015,7,2015-07-01,Sudeste,MG,Gasolina,3.78,3.48,4.28,-6.18,5.14,70.86,187097,Crítico
2015,7,2015-07-01,Sudeste,ES,GNV,4.49,4.13,5.08,-3.95,7.62,52.73,209783,Médio
2015,7,2015-07-01,Sudeste,ES,GLP,4.44,4.08,5.01,-1.01,3.02,104.0,105526,Crítico
2015,7,2015-07-01,Sudeste,ES,GLP,7.19,6.61,8.12,-1.4,3.66,102.57,180916,Médio
2015,7,2015-07-01,Sul,PR,Gasolina,3.32,3.05,3.75,0.64,9.84,70.19,68524,Crítico
2015,7,2015-07-01,Sul,PR,Gasolina,4.94,4.55,5.58,-0.67,10.28,51.23,138335,Crítico
2015,7,2015-07-01,Sul,SC,GNV,6.03,5.55,6.81,1.48,3.49,105.81,33508,Médio
2015,7,2015-07-01,Sul,SC,GNV,5.7,5.24,6.44,-1.36,6.7,57.01,172517,Alto
2015,7,2015-07-01,Sul,RS,Gasolina,7.71,7.1,8.72,2.56,7.82,45.58,60892,Baixo
2015,7,2015-07-01,Sul,RS,Etanol,3.02,2.78,3.42,8.82,5.25,70.07,35637,Crítico
2015,8,2015-08-01,Norte,AM,GNV,4.88,4.49,5.51,-2.78,11.87,108.63,242539,Alto
2015,8,2015-08-01,Norte,PA,Etanol,3.79,3.49,4.28,3.94,2.92,63.04,42377,Baixo
2015,8,2015-08-01,Norte,PA,GLP,6.28,5.77,7.09,1.93,5.69,68.12,146025,Crítico
2015,8,2015-08-01,Norte,RO,Gasolina,5.08,4.67,5.74,2.84,2.24,101.59,137810,Crítico
2015,8,2015-08-01,Norte,TO,Etanol,4.47,4.11,5.05,0.14,9.32,48.04,106909,Baixo
2015,8,2015-08-01,Nordeste,BA,Gasolina,4.44,4.08,5.02,-0.35,5.78,82.18,98288,Médio
2015,8,2015-08-01,Nordeste,BA,Etanol,5.29,4.86,5.97,-3.32,5.7,45.37,144261,Alto
2015,8,2015-08-01,Nordeste,PE,Etanol,5.58,5.14,6.31,12.39,2.49,103.19,68511,Crítico
2015,8,2015-08-01,Nordeste,PE,GNV,6.3,5.8,7.12,-1.51,8.93,45.96,49133,Alto
2015,8,2015-08-01,Nordeste,CE,GLP,3.5,3.22,3.96,-2.53,2.3,74.31,146162,Alto
2015,8,2015-08-01,Nordeste,CE,Diesel,5.62,5.17,6.35,3.92,11.09,82.41,93726,Alto
2015,8,2015-08-01,Nordeste,MA,Diesel,7.92,7.28,8.95,-2.88,10.63,81.14,48904,Alto
2015,8,2015-08-01,Nordeste,PB,GLP,6.47,5.95,7.31,7.34,5.84,87.68,79965,Baixo
2015,8,2015-08-01,Centro-Oeste,DF,Etanol,7.06,6.5,7.98,6.6,11.33,52.07,36050,Alto
2015,8,2015-08-01,Centro-Oeste,GO,GNV,4.74,4.36,5.36,0.76,4.63,88.66,126707,Baixo
2015,8,2015-08-01,Centro-Oeste,GO,Etanol,5.1,4.69,5.77,-1.21,7.89,63.88,152019,Alto
2015,8,2015-08-01,Centro-Oeste,MT,GNV,5.68,5.23,6.42,-2.77,8.0,52.04,49270,Médio
2015,8,2015-08-01,Centro-Oeste,MS,Etanol,4.88,4.49,5.51,-1.01,10.38,106.05,226089,Médio
2015,8,2015-08-01,Sudeste,SP,Diesel,4.79,4.4,5.41,-2.21,6.78,76.29,237947,Baixo
2015,8,2015-08-01,Sudeste,SP,GLP,5.25,4.83,5.93,3.46,9.7,91.17,6893,Médio
2015,8,2015-08-01,Sudeste,SP,GLP,3.53,3.25,3.99,-3.43,4.27,65.4,32833,Crítico
2015,8,2015-08-01,Sudeste,RJ,GLP,3.11,2.86,3.52,2.15,4.13,79.8,135113,Médio
2015,8,2015-08-01,Sudeste,RJ,Diesel,4.09,3.76,4.62,-2.55,2.13,97.08,169711,Baixo
2015,8,2015-08-01,Sudeste,RJ,GLP,5.06,4.66,5.72,-2.43,10.86,69.22,243630,Crítico
2015,8,2015-08-01,Sudeste,RJ,Diesel,6.36,5.85,7.19,-5.99,9.12,79.36,80182,Crítico
2015,8,2015-08-01,Sudeste,MG,Gasolina,5.81,5.35,6.57,7.42,4.12,94.79,7417,Crítico
2015,8,2015-08-01,Sudeste,MG,Etanol,6.41,5.9,7.25,0.35,9.46,101.77,106165,Alto
2015,8,2015-08-01,Sudeste,MG,GLP,7.11,6.54,8.03,8.14,11.95,105.16,83900,Médio
2015,8,2015-08-01,Sudeste,ES,Diesel,3.93,3.62,4.44,10.45,4.01,48.74,108566,Baixo
2015,8,2015-08-01,Sudeste,ES,GNV,6.01,5.53,6.79,-1.8,10.17,46.76,58382,Crítico
2015,8,2015-08-01,Sudeste,ES,Gasolina,4.77,4.39,5.39,-5.28,3.86,88.38,41651,Baixo
2015,8,2015-08-01,Sul,PR,GLP,5.74,5.28,6.48,3.15,6.63,49.88,94399,Médio
2015,8,2015-08-01,Sul,PR,Etanol,5.9,5.43,6.67,1.95,9.89,97.98,155240,Alto
2015,8,2015-08-01,Sul,SC,GNV,3.6,3.31,4.07,-0.29,9.79,95.76,84584,Baixo
2015,8,2015-08-01,Sul,SC,Etanol,3.55,3.26,4.01,9.52,11.18,87.24,73302,Médio
2015,8,2015-08-01,Sul,RS,Diesel,7.16,6.59,8.09,-2.74,7.02,86.53,155200,Baixo
2015,8,2015-08-01,Sul,RS,GNV,7.14,6.57,8.07,-2.61,6.68,64.57,106429,Baixo
2015,9,2015-09-01,Norte,AM,Gasolina,3.89,3.58,4.39,-4.69,6.35,60.79,81918,Baixo
2015,9,2015-09-01,Norte,PA,Diesel,3.16,2.91,3.57,2.39,4.98,99.79,198734,Alto
2015,9,2015-09-01,Norte,PA,Diesel,6.75,6.21,7.63,1.56,6.79,51.23,107382,Médio
2015,9,2015-09-01,Norte,RO,Gasolina,5.74,5.28,6.49,-1.92,6.65,73.92,53096,Baixo
2015,9,2015-09-01,Norte,TO,GNV,5.25,4.83,5.94,-3.94,6.91,97.46,167712,Alto
2015,9,2015-09-01,Nordeste,BA,Etanol,6.52,6.0,7.37,-2.01,3.33,76.95,44722,Baixo
2015,9,2015-09-01,Nordeste,BA,Diesel,7.54,6.94,8.52,-2.13,2.85,54.03,88988,Médio
2015,9,2015-09-01,Nordeste,PE,Diesel,7.93,7.29,8.96,-6.12,11.36,70.69,216921,Baixo
2015,9,2015-09-01,Nordeste,PE,Etanol,5.76,5.3,6.51,-0.33,10.78,74.73,78446,Crítico
2015,9,2015-09-01,Nordeste,CE,Diesel,5.88,5.41,6.65,2.23,4.7,103.78,228341,Alto
2015,9,2015-09-01,Nordeste,CE,GLP,6.42,5.9,7.25,-3.93,6.12,99.43,18253,Médio
2015,9,2015-09-01,Nordeste,MA,Gasolina,4.49,4.13,5.07,-2.12,6.26,74.96,248387,Baixo
2015,9,2015-09-01,Nordeste,PB,GLP,6.66,6.13,7.52,0.05,9.28,61.33,208670,Médio
2015,9,2015-09-01,Centro-Oeste,DF,Diesel,5.77,5.31,6.52,-0.49,4.56,50.76,181172,Alto
2015,9,2015-09-01,Centro-Oeste,GO,Diesel,4.82,4.44,5.45,0.48,10.3,64.15,19765,Baixo
2015,9,2015-09-01,Centro-Oeste,GO,GNV,5.94,5.46,6.71,4.35,4.33,105.34,91360,Baixo
2015,9,2015-09-01,Centro-Oeste,MT,Gasolina,5.15,4.74,5.82,-2.83,2.94,56.29,216379,Baixo
2015,9,2015-09-01,Centro-Oeste,MS,GLP,3.09,2.84,3.49,-5.07,5.52,94.91,202945,Alto
2015,9,2015-09-01,Sudeste,SP,Gasolina,4.34,4.0,4.91,2.48,5.21,109.2,29751,Baixo
2015,9,2015-09-01,Sudeste,SP,GNV,7.21,6.63,8.15,-2.45,6.07,46.34,109961,Alto
2015,9,2015-09-01,Sudeste,SP,Diesel,3.74,3.44,4.22,10.1,4.7,80.51,148422,Alto
2015,9,2015-09-01,Sudeste,RJ,GNV,5.72,5.26,6.46,-2.42,5.06,97.49,9726,Alto
2015,9,2015-09-01,Sudeste,RJ,Diesel,4.65,4.28,5.26,8.22,6.97,77.98,60837,Crítico
2015,9,2015-09-01,Sudeste,RJ,Etanol,5.5,5.06,6.21,-0.34,7.68,57.91,185883,Baixo
2015,9,2015-09-01,Sudeste,RJ,Diesel,7.58,6.98,8.57,-3.36,8.66,72.58,141209,Baixo
2015,9,2015-09-01,Sudeste,MG,Diesel,5.06,4.66,5.72,-2.71,10.79,101.52,129830,Médio
2015,9,2015-09-01,Sudeste,MG,Etanol,5.87,5.4,6.63,2.51,9.53,68.83,47308,Crítico
2015,9,2015-09-01,Sudeste,MG,Diesel,5.66,5.21,6.4,3.22,6.79,93.06,192679,Baixo
2015,9,2015-09-01,Sudeste,ES,Etanol,3.74,3.44,4.23,-0.8,11.99,70.05,64258,Crítico
2015,9,2015-09-01,Sudeste,ES,Gasolina,3.8,3.5,4.3,3.5,10.91,75.82,204780,Baixo
2015,9,2015-09-01,Sudeste,ES,Diesel,3.94,3.62,4.45,-10.52,2.79,50.19,11418,Médio
2015,9,2015-09-01,Sul,PR,Diesel,4.98,4.58,5.63,3.88,7.6,77.27,126124,Alto
2015,9,2015-09-01,Sul,PR,Diesel,5.39,4.96,6.1,1.13,6.83,49.07,232034,Alto
2015,9,2015-09-01,Sul,SC,Gasolina,7.87,7.24,8.89,12.62,4.23,92.3,174278,Baixo
2015,9,2015-09-01,Sul,SC,Etanol,5.42,4.98,6.12,2.05,2.54,49.98,31301,Baixo
2015,9,2015-09-01,Sul,RS,GLP,3.71,3.41,4.19,-0.83,10.34,65.36,48867,Médio
2015,9,2015-09-01,Sul,RS,Etanol,3.99,3.67,4.51,0.1,8.78,81.82,245495,Médio
2015,10,2015-10-01,Norte,AM,GNV,3.4,3.13,3.85,-0.41,5.8,51.83,249731,Médio
2015,10,2015-10-01,Norte,PA,GNV,4.79,4.41,5.41,4.58,6.43,71.81,229339,Médio
2015,10,2015-10-01,Norte,PA,GLP,7.3,6.71,8.24,-1.18,10.03,62.02,26450,Alto
2015,10,2015-10-01,Norte,RO,Gasolina,3.61,3.32,4.08,0.79,7.05,63.37,95875,Baixo
2015,10,2015-10-01,Norte,TO,GNV,5.56,5.12,6.28,-0.58,3.39,63.41,197718,Alto
2015,10,2015-10-01,Nordeste,BA,Etanol,4.9,4.51,5.53,-1.96,11.23,92.09,100341,Alto
2015,10,2015-10-01,Nordeste,BA,GLP,4.78,4.39,5.4,5.54,5.45,55.36,152883,Alto
2015,10,2015-10-01,Nordeste,PE,GNV,6.32,5.82,7.14,-0.63,11.98,66.86,241605,Alto
2015,10,2015-10-01,Nordeste,PE,Gasolina,5.53,5.09,6.25,-2.4,6.92,99.55,160256,Alto
2015,10,2015-10-01,Nordeste,CE,Diesel,5.66,5.21,6.4,-3.87,7.2,99.18,62664,Alto
2015,10,2015-10-01,Nordeste,CE,Gasolina,3.29,3.03,3.72,4.36,3.67,53.39,120579,Baixo
2015,10,2015-10-01,Nordeste,MA,Etanol,4.78,4.4,5.4,-3.95,5.51,104.34,72895,Crítico
2015,10,2015-10-01,Nordeste,PB,GNV,3.83,3.53,4.33,2.74,11.52,82.51,194515,Médio
2015,10,2015-10-01,Centro-Oeste,DF,Diesel,6.0,5.52,6.77,1.58,5.17,50.04,10999,Médio
2015,10,2015-10-01,Centro-Oeste,GO,GNV,5.68,5.23,6.42,4.64,10.5,89.68,44696,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,GNV,6.27,5.77,7.09,-0.77,4.46,91.52,68548,Médio
2015,10,2015-10-01,Centro-Oeste,MT,Diesel,4.92,4.53,5.56,-5.32,10.44,54.15,13525,Baixo
2015,10,2015-10-01,Centro-Oeste,MS,GNV,5.06,4.65,5.71,-1.8,11.81,69.57,88820,Alto
2015,10,2015-10-01,Sudeste,SP,Etanol,3.23,2.97,3.65,-5.78,11.63,81.67,199739,Alto
2015,10,2015-10-01,Sudeste,SP,Diesel,5.28,4.86,5.97,-2.87,2.85,53.39,239751,Alto
2015,10,2015-10-01,Sudeste,SP,Etanol,6.39,5.88,7.22,-5.44,5.82,70.12,117187,Médio
2015,10,2015-10-01,Sudeste,RJ,GNV,4.0,3.68,4.52,2.18,4.98,91.27,56692,Baixo
2015,10,2015-10-01,Sudeste,RJ,Diesel,6.25,5.75,7.06,3.48,5.67,93.72,62005,Médio
2015,10,2015-10-01,Sudeste,RJ,Diesel,6.37,5.86,7.19,4.82,6.72,55.55,47051,Baixo
2015,10,2015-10-01,Sudeste,RJ,GNV,7.66,7.05,8.66,-8.44,9.31,59.25,46383,Médio
2015,10,2015-10-01,Sudeste,MG,GLP,7.18,6.6,8.11,2.41,4.82,62.34,82925,Crítico
2015,10,2015-10-01,Sudeste,MG,GNV,3.81,3.51,4.31,-1.51,11.71,105.34,208770,Baixo
2015,10,2015-10-01,Sudeste,MG,GNV,6.74,6.2,7.61,-2.15,7.09,69.61,161945,Médio
2015,10,2015-10-01,Sudeste,ES,Gasolina,3.76,3.46,4.25,-2.77,6.12,95.69,125509,Crítico
2015,10,2015-10-01,Sudeste,ES,Etanol,6.42,5.91,7.26,-2.57,11.64,45.52,231825,Médio
2015,10,2015-10-01,Sudeste,ES,Gasolina,6.61,6.08,7.47,0.77,8.2,89.94,130810,Alto
2015,10,2015-10-01,Sul,PR,GNV,7.76,7.14,8.77,-6.93,7.37,56.76,5329,Baixo
2015,10,2015-10-01,Sul,PR,Gasolina,7.42,6.82,8.38,2.92,7.9,98.71,148701,Crítico
2015,10,2015-10-01,Sul,SC,Diesel,7.93,7.29,8.96,-4.53,8.26,66.57,24079,Baixo
2015,10,2015-10-01,Sul,SC,Diesel,3.86,3.55,4.36,1.63,8.59,91.15,240373,Médio
2015,10,2015-10-01,Sul,RS,Gasolina,5.73,5.27,6.48,4.63,7.42,61.18,202943,Crítico
2015,10,2015-10-01,Sul,RS,Gasolina,4.09,3.76,4.62,5.7,7.95,99.06,58885,Médio
2015,11,2015-11-01,Norte,AM,GNV,7.26,6.68,8.21,1.37,10.95,78.06,91208,Baixo
2015,11,2015-11-01,Norte,PA,GLP,3.11,2.86,3.52,-2.92,5.82,48.55,109145,Crítico
2015,11,2015-11-01,Norte,PA,GLP,7.87,7.24,8.89,7.56,2.32,53.51,122870,Crítico
2015,11,2015-11-01,Norte,RO,Gasolina,6.43,5.92,7.27,-5.16,4.28,47.01,164300,Médio
2015,11,2015-11-01,Norte,TO,GNV,5.26,4.84,5.94,-7.3,6.8,60.92,159308,Alto
2015,11,2015-11-01,Nordeste,BA,Diesel,8.0,7.36,9.04,-2.89,10.65,57.81,108410,Médio
2015,11,2015-11-01,Nordeste,BA,Gasolina,4.87,4.48,5.51,-2.41,7.58,60.42,141625,Baixo
2015,11,2015-11-01,Nordeste,PE,GLP,3.9,3.59,4.41,6.31,10.29,64.05,166691,Baixo
2015,11,2015-11-01,Nordeste,PE,GLP,3.48,3.2,3.93,-2.86,3.07,90.51,242046,Médio
2015,11,2015-11-01,Nordeste,CE,Gasolina,6.1,5.61,6.9,2.17,8.83,55.4,219017,Baixo
2015,11,2015-11-01,Nordeste,CE,Etanol,5.88,5.41,6.65,5.09,8.28,92.52,28132,Baixo
2015,11,2015-11-01,Nordeste,MA,GNV,6.77,6.23,7.65,-3.61,5.17,107.32,48940,Baixo
2015,11,2015-11-01,Nordeste,PB,Gasolina,4.82,4.44,5.45,-1.77,6.31,73.15,26403,Baixo
2015,11,2015-11-01,Centro-Oeste,DF,Etanol,5.19,4.77,5.86,1.87,11.44,91.37,17757,Baixo
2015,11,2015-11-01,Centro-Oeste,GO,GNV,4.19,3.86,4.74,1.03,2.81,58.0,221334,Baixo
2015,11,2015-11-01,Centro-Oeste,GO,Gasolina,3.79,3.49,4.29,8.85,4.85,66.75,18829,Crítico
2015,11,2015-11-01,Centro-Oeste,MT,Diesel,4.04,3.72,4.57,3.55,5.8,63.89,167044,Alto
2015,11,2015-11-01,Centro-Oeste,MS,GLP,7.1,6.54,8.03,-4.02,4.92,104.04,59245,Baixo
2015,11,2015-11-01,Sudeste,SP,Diesel,3.05,2.8,3.45,5.16,11.17,101.36,65961,Alto
2015,11,2015-11-01,Sudeste,SP,GLP,4.57,4.2,5.16,3.7,11.66,51.02,219731,Alto
2015,11,2015-11-01,Sudeste,SP,GLP,3.71,3.41,4.19,-2.94,7.24,70.6,193555,Médio
2015,11,2015-11-01,Sudeste,RJ,Gasolina,3.21,2.95,3.62,-1.34,2.71,48.79,7267,Baixo
2015,11,2015-11-01,Sudeste,RJ,Etanol,6.75,6.21,7.63,1.73,3.65,96.43,190594,Médio
2015,11,2015-11-01,Sudeste,RJ,Diesel,3.29,3.03,3.72,-1.24,7.08,83.32,95512,Alto
2015,11,2015-11-01,Sudeste,RJ,GLP,4.86,4.47,5.5,0.4,9.94,53.42,153830,Alto
2015,11,2015-11-01,Sudeste,MG,Gasolina,7.79,7.17,8.8,2.52,10.72,75.48,34713,Baixo
2015,11,2015-11-01,Sudeste,MG,GLP,6.62,6.09,7.48,-3.48,5.45,109.42,151883,Crítico
2015,11,2015-11-01,Sudeste,MG,Gasolina,6.57,6.05,7.43,4.53,3.45,101.86,183300,Médio
2015,11,2015-11-01,Sudeste,ES,Gasolina,6.67,6.14,7.54,3.87,3.04,76.07,64615,Médio
2015,11,2015-11-01,Sudeste,ES,Etanol,3.93,3.62,4.44,0.63,5.1,47.73,202058,Alto
2015,11,2015-11-01,Sudeste,ES,GNV,7.56,6.95,8.54,3.33,5.56,74.89,92525,Crítico
2015,11,2015-11-01,Sul,PR,Gasolina,6.84,6.3,7.73,1.39,11.98,93.51,190010,Baixo
2015,11,2015-11-01,Sul,PR,Gasolina,3.21,2.96,3.63,1.45,3.4,86.81,208666,Crítico
2015,11,2015-11-01,Sul,SC,Diesel,7.67,7.06,8.67,2.84,4.59,105.04,249551,Médio
2015,11,2015-11-01,Sul,SC,Etanol,5.83,5.36,6.59,-1.35,10.48,84.52,152161,Alto
2015,11,2015-11-01,Sul,RS,GLP,6.44,5.93,7.28,1.24,11.48,75.07,29279,Baixo
2015,11,2015-11-01,Sul,RS,Diesel,7.77,7.15,8.78,4.53,10.0,70.13,12591,Baixo
2015,12,2015-12-01,Norte,AM,Gasolina,7.02,6.46,7.93,1.15,3.13,95.03,48045,Crítico
2015,12,2015-12-01,Norte,PA,Diesel,3.19,2.93,3.6,-2.51,11.24,78.46,156956,Baixo
2015,12,2015-12-01,Norte,PA,Gasolina,5.99,5.51,6.76,5.38,10.78,81.78,29295,Baixo
2015,12,2015-12-01,Norte,RO,GNV,5.1,4.69,5.76,1.29,5.02,59.01,70872,Crítico
2015,12,2015-12-01,Norte,TO,Etanol,4.34,3.99,4.9,0.66,4.91,103.14,173788,Alto
2015,12,2015-12-01,Nordeste,BA,Gasolina,6.21,5.71,7.02,-3.02,5.69,50.06,75066,Baixo
2015,12,2015-12-01,Nordeste,BA,Gasolina,7.53,6.93,8.51,3.71,9.14,80.26,216205,Baixo
2015,12,2015-12-01,Nordeste,PE,Etanol,3.98,3.66,4.5,-1.77,6.23,53.86,112969,Baixo
2015,12,2015-12-01,Nordeste,PE,Etanol,4.08,3.75,4.61,-0.16,8.52,90.2,98026,Crítico
2015,12,2015-12-01,Nordeste,CE,GLP,4.49,4.13,5.08,3.94,6.78,96.26,57931,Alto
2015,12,2015-12-01,Nordeste,CE,Gasolina,6.42,5.91,7.26,3.7,9.92,102.96,199602,Alto
2015,12,2015-12-01,Nordeste,MA,Diesel,3.8,3.5,4.3,-3.16,10.67,53.38,41429,Médio
2015,12,2015-12-01,Nordeste,PB,Diesel,6.66,6.12,7.52,2.26,11.8,104.86,236100,Crítico
2015,12,2015-12-01,Centro-Oeste,DF,GNV,5.4,4.96,6.1,1.58,11.84,96.66,136197,Médio
2015,12,2015-12-01,Centro-Oeste,GO,Etanol,5.91,5.43,6.67,5.63,11.23,45.83,14229,Baixo
2015,12,2015-12-01,Centro-Oeste,GO,Diesel,6.13,5.64,6.93,6.27,9.91,50.04,191647,Crítico
2015,12,2015-12-01,Centro-Oeste,MT,GLP,7.95,7.32,8.99,4.03,2.29,101.38,158746,Baixo
2015,12,2015-12-01,Centro-Oeste,MS,Gasolina,3.62,3.33,4.09,1.93,9.03,108.83,54647,Crítico
2015,12,2015-12-01,Sudeste,SP,Gasolina,5.3,4.88,5.99,-0.25,9.41,84.31,138573,Crítico
2015,12,2015-12-01,Sudeste,SP,Diesel,6.78,6.24,7.67,0.8,10.3,48.84,138842,Alto
2015,12,2015-12-01,Sudeste,SP,GNV,7.63,7.02,8.62,-1.73,2.84,63.16,110970,Alto
2015,12,2015-12-01,Sudeste,RJ,Etanol,3.35,3.08,3.78,10.33,4.63,103.49,6698,Médio
2015,12,2015-12-01,Sudeste,RJ,Gasolina,4.04,3.72,4.56,-5.15,6.92,67.09,139788,Baixo
2015,12,2015-12-01,Sudeste,RJ,Diesel,7.2,6.62,8.13,3.0,8.72,72.08,237466,Baixo
2015,12,2015-12-01,Sudeste,RJ,Gasolina,7.54,6.94,8.52,4.75,11.74,91.22,30846,Médio
2015,12,2015-12-01,Sudeste,MG,Diesel,7.71,7.1,8.72,-3.53,5.64,77.42,236543,Baixo
2015,12,2015-12-01,Sudeste,MG,Diesel,5.06,4.65,5.71,2.55,5.02,87.34,124930,Baixo
2015,12,2015-12-01,Sudeste,MG,GLP,6.59,6.06,7.45,-1.98,4.79,45.88,244142,Baixo
2015,12,2015-12-01,Sudeste,ES,Diesel,5.69,5.24,6.43,-7.69,11.24,45.88,156059,Crítico
2015,12,2015-12-01,Sudeste,ES,Diesel,5.49,5.05,6.2,-0.97,8.75,83.98,132047,Médio
2015,12,2015-12-01,Sudeste,ES,GLP,5.52,5.08,6.24,-1.11,8.16,77.93,82679,Alto
2015,12,2015-12-01,Sul,PR,GNV,4.31,3.96,4.87,-2.93,5.27,98.31,133659,Crítico
2015,12,2015-12-01,Sul,PR,Etanol,4.91,4.52,5.55,9.5,10.74,54.66,239731,Baixo
2015,12,2015-12-01,Sul,SC,GNV,5.97,5.49,6.75,-2.72,5.65,78.83,241016,Crítico
2015,12,2015-12-01,Sul,SC,GLP,4.2,3.87,4.75,-0.76,4.35,49.31,58848,Médio
2015,12,2015-12-01,Sul,RS,Diesel,3.08,2.83,3.48,2.27,11.07,58.77,18290,Baixo
2015,12,2015-12-01,Sul,RS,Etanol,7.63,7.02,8.62,7.68,10.7,82.04,34967,Baixo
2016,1,2016-01-01,Norte,AM,Etanol,7.79,7.17,8.8,4.47,2.72,53.79,98581,Baixo
2016,1,2016-01-01,Norte,PA,Gasolina,4.89,4.5,5.52,-1.76,2.86,50.65,121750,Médio
2016,1,2016-01-01,Norte,PA,Etanol,7.88,7.25,8.91,3.6,8.39,107.73,173650,Médio
2016,1,2016-01-01,Norte,RO,Gasolina,3.17,2.91,3.58,0.97,7.75,49.81,197490,Baixo
2016,1,2016-01-01,Norte,TO,GLP,4.71,4.33,5.32,4.9,8.76,99.72,153398,Baixo
2016,1,2016-01-01,Nordeste,BA,Diesel,6.13,5.64,6.92,3.79,8.38,94.86,217666,Médio
2016,1,2016-01-01,Nordeste,BA,GLP,3.48,3.2,3.93,3.84,6.92,53.75,207499,Alto
2016,1,2016-01-01,Nordeste,PE,GLP,5.47,5.03,6.18,-5.75,4.39,88.8,143332,Alto
2016,1,2016-01-01,Nordeste,PE,Gasolina,7.02,6.45,7.93,0.22,3.38,108.99,43568,Médio
2016,1,2016-01-01,Nordeste,CE,GNV,4.65,4.28,5.26,-3.68,3.28,90.63,145758,Médio
2016,1,2016-01-01,Nordeste,CE,GNV,4.67,4.3,5.28,-5.24,6.56,45.63,135225,Crítico
2016,1,2016-01-01,Nordeste,MA,Diesel,3.62,3.33,4.09,-3.75,10.67,51.04,157186,Médio
2016,1,2016-01-01,Nordeste,PB,Etanol,5.71,5.25,6.45,-3.84,7.77,66.01,25364,Médio
2016,1,2016-01-01,Centro-Oeste,DF,GLP,4.35,4.0,4.92,3.29,7.35,67.16,180378,Crítico
2016,1,2016-01-01,Centro-Oeste,GO,Etanol,5.68,5.23,6.42,6.31,11.7,59.33,18881,Crítico
2016,1,2016-01-01,Centro-Oeste,GO,Gasolina,4.25,3.91,4.8,3.8,9.64,109.81,5146,Crítico
2016,1,2016-01-01,Centro-Oeste,MT,GLP,7.95,7.32,8.99,0.1,7.38,70.97,78511,Crítico
2016,1,2016-01-01,Centro-Oeste,MS,Gasolina,4.31,3.97,4.87,10.8,6.03,79.83,131624,Baixo
2016,1,2016-01-01,Sudeste,SP,Diesel,7.38,6.79,8.34,5.19,8.39,48.98,237532,Baixo
2016,1,2016-01-01,Sudeste,SP,Gasolina,4.6,4.23,5.19,0.55,2.38,84.23,78630,Baixo
2016,1,2016-01-01,Sudeste,SP,Etanol,4.24,3.9,4.79,7.71,11.71,97.47,112445,Médio
2016,1,2016-01-01,Sudeste,RJ,GLP,3.31,3.05,3.75,2.59,5.27,83.09,33171,Baixo
2016,1,2016-01-01,Sudeste,RJ,GLP,4.47,4.11,5.05,-0.08,10.32,80.42,46316,Médio
2016,1,2016-01-01,Sudeste,RJ,GLP,3.38,3.11,3.82,5.31,8.85,64.04,94453,Médio
2016,1,2016-01-01,Sudeste,RJ,Etanol,6.35,5.85,7.18,1.11,10.55,88.71,235122,Crítico
2016,1,2016-01-01,Sudeste,MG,Gasolina,7.1,6.53,8.02,5.93,6.14,86.54,118251,Médio
2016,1,2016-01-01,Sudeste,MG,GNV,3.19,2.93,3.6,0.12,8.93,107.55,203879,Alto
2016,1,2016-01-01,Sudeste,MG,Etanol,6.96,6.4,7.86,3.17,2.09,61.2,173838,Alto
2016,1,2016-01-01,Sudeste,ES,Etanol,5.26,4.84,5.94,1.57,3.35,89.72,246172,Alto
2016,1,2016-01-01,Sudeste,ES,GNV,6.12,5.63,6.92,-5.12,5.82,75.27,230835,Médio
2016,1,2016-01-01,Sudeste,ES,Diesel,5.52,5.08,6.24,-7.01,6.79,95.16,93858,Alto
2016,1,2016-01-01,Sul,PR,Gasolina,7.77,7.15,8.78,0.22,5.31,48.98,66567,Baixo
2016,1,2016-01-01,Sul,PR,GNV,5.0,4.6,5.65,1.15,3.48,67.9,98569,Baixo
2016,1,2016-01-01,Sul,SC,Etanol,7.71,7.09,8.71,3.65,3.65,59.84,16257,Médio
2016,1,2016-01-01,Sul,SC,Diesel,5.29,4.87,5.98,-8.53,9.4,54.62,238837,Baixo
2016,1,2016-01-01,Sul,RS,Gasolina,4.08,3.75,4.6,-1.7,9.43,98.12,121501,Alto
